Account,Date,Daily_Total_Volume,Daily_Avg_Size_USD,Daily_PnL,Losing_Trade_Ratio
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,60552.15,3784.509375,17247.427499999998,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,469661.83,3030.0763225806454,169132.29611,0.4967741935483871
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,4965.01,496.50100000000003,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,3362.0,480.2857142857143,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,4890.49,232.88047619047617,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,23760.49,678.8711428571429,-2680.0,0.4857142857142857
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,5925.5,5925.5,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,18973.91,1581.1591666666666,-3546.9,0.75
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,10200.0,2040.0,-4526.698469,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,8027.5,2675.8333333333335,7848.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,8664.4,1444.0666666666666,6335.6,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,36300.0,825.0,14609.800000000001,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,62440.0,1135.2727272727273,18374.63,0.14545454545454545
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,28952.5,1703.0882352941176,-9046.14,0.5882352941176471
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,1526.81,169.64555555555555,-0.20400000000000001,0.3333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,54022.58,1125.4704166666668,1166.248788,0.25
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,9255.8,4627.9,90.2,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,2068.8599999999997,1034.4299999999998,1.71544,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,218138.7,2478.8488636363636,3639.3031690000003,0.011363636363636364
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,76437.88,1469.9592307692308,1024.70728,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,464143.87,2730.2580588235296,5491.768834,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,202359.19,3161.86234375,1670.012358,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,157048.17,1619.0532989690723,477.6248299999999,0.07216494845360824
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,236374.11,2488.1485263157892,4325.827543,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,117709.42,3363.1262857142856,3053.31353,0.02857142857142857
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,98041.92,4668.662857142857,1858.7985700000002,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,368033.23,4279.456162790698,3894.1050699999996,0.16279069767441862
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,111106.14,776.966013986014,1418.55293,0.006993006993006993
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,4480.13,896.0260000000001,-30.7705,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,191687.17,5180.734324324325,4416.8473,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,206785.98,3759.7450909090912,312.130593,0.2909090909090909
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,171107.13,3802.380666666667,2503.747235,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,370839.64,3402.198532110092,8493.192736,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,472974.7,3452.370072992701,8244.241409,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,60253.79,2510.5745833333335,1674.715167,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,390745.68,4946.1478481012655,8361.086245,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,1574220.16,5485.087665505226,26773.771643,0.013937282229965157
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,841810.32,4676.724,19791.026041,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,327218.02,3990.4636585365856,6814.825139,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,183583.18,2740.047462686567,4271.886236,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,658178.75,5625.459401709401,9949.501624,0.08547008547008547
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,219973.85,5237.472619047619,2482.9272,0.21428571428571427
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,176519.44999999998,4202.844047619047,3588.179495,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,103040.85,12880.10625,3039.166,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,199866.9,11756.876470588235,3400.385378,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,249644.77,7132.707714285714,5509.2545,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,4940.99,705.8557142857143,73.61088,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,51241.71,8540.285,1244.6384,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,180988.91,18098.891,842.799493,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,144362.44,2446.8210169491526,2593.147623,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,97908.18,4256.877391304348,2097.182,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,92592.20999999999,4873.274210526315,1297.018477,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,174578.85,1572.7824324324324,3195.3074,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,12798.689999999999,1163.5172727272727,-38.78086,0.6363636363636364
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,15309.83,1530.983,227.85100799999998,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,101103.92,2246.753777777778,1100.57514,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,204481.03,4260.021458333334,2507.122467,0.020833333333333332
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,6887.91,3443.955,126.7884,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,305295.15,3723.111585365854,5296.433789,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,48774.27,24387.135,1218.4267,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,261851.91,2815.611935483871,2237.798674,0.16129032258064516
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,330222.55,4651.021830985916,6621.451755,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,70396.23,1637.1216279069768,461.97292000000004,0.06976744186046512
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,241097.24,6344.664210526315,3774.08872,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,181816.09,3952.523695652174,2467.702221,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,97562.99,6968.785000000001,2441.4683999999997,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,40396.43,3366.369166666667,360.32138,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,330.51,47.215714285714284,-13.844579999999999,0.2857142857142857
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,82.3,41.15,0.916,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,47.59,47.59,0.0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,139.38,46.46,1.56576,0.3333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,10.56,10.56,0.0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,11.97,11.97,-1.40304,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,117.12,16.731428571428573,0.01574,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,214389.55000000002,1401.238888888889,3634.56814,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,161572.27,7024.881304347826,1567.4026840000001,0.13043478260869565
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,185290.04,3563.27,323.34897900000016,0.4807692307692308
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,117862.64,4533.178461538461,8276.625256,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,60033.97,1667.6102777777778,-33.03286,0.2777777777777778
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,6576.3,469.7357142857143,126.32543000000001,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,50820.630000000005,5082.063,758.93225,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,132567.97,1978.6264179104478,3146.294798,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,171689.47,1492.9519130434783,2507.193252,0.008695652173913044
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,687924.26,2927.3372765957447,13027.2866,0.03829787234042553
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,228247.86000000002,1042.2276712328767,3509.273443,0.0319634703196347
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,12857.89,1607.23625,24.404600000000002,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,59343.64,1163.6007843137254,657.693565,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,205117.68,3870.1449056603774,3429.9583199999997,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,633196.38,2729.2947413793104,11206.706221,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,226664.16,4625.799183673469,3710.36178,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,217121.19,4342.4238000000005,3944.7294389999997,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,42271.19,4696.798888888889,104.68064,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,255051.3,7728.827272727272,-3249.381438,0.48484848484848486
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,683441.43,1671.0059413202935,16210.341667,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,80548.71,2301.3917142857144,548.62199,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,175718.74,1282.6185401459854,3540.716915,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,253685.34,1981.91671875,2582.715893,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,121182.37000000001,3275.1991891891894,1150.332823,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,47911.02,1330.8616666666667,45.381082,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,290703.24,2169.4271641791042,5049.257348,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,394910.55,2295.991569767442,6216.099195999999,0.18604651162790697
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,595897.22,4026.3325675675674,9609.447365,0.006756756756756757
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,1032269.1,2940.937606837607,14982.681725,0.1908831908831909
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,121983.85,1605.050657894737,1985.815595,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,42145.06,2107.2529999999997,14.590934,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,341318.58,4675.59698630137,2055.538866,0.2328767123287671
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,231829.37,3997.0581034482757,2648.450789,0.1724137931034483
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,13764.55,6882.275,235.47104,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,108650.81999999999,1530.2932394366196,627.556755,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,153563.73,2647.6505172413795,990.674468,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,36934.96,7386.992,1053.5230999999999,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,348457.81,2953.0322881355933,-22303.603584,0.6101694915254238
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,129157.99,1278.79198019802,2390.12335,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,108503.92,3875.14,462.740727,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,1706.16,341.232,14.54605,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,314138.47000000003,2398.0035877862597,3112.721339,0.16030534351145037
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,356494.68,1613.0980995475113,770.462266,0.24434389140271492
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,145023.33,2101.7873913043477,1727.154021,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,282910.54,1504.8432978723404,2720.828056,0.14893617021276595
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,265560.55,2194.715289256198,1437.17482,0.01652892561983471
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,295546.9,2364.3752000000004,1001.2053860000001,0.008
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,189206.48,2395.0187341772153,3622.6256409999996,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,342731.13,3985.245697674419,5303.037252,0.011627906976744186
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,47082.770000000004,3923.564166666667,948.6016900000001,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,102889.35,1018.7064356435644,-370.250064,0.06930693069306931
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,85842.95999999999,42921.479999999996,-5843.04,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,28328.35,1573.7972222222222,556.480533,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,544456.68,3202.6863529411767,23670.188163,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,49275.18,2053.1325,788.209533,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,79978.34,3998.917,216.69714,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,44620.25,1352.128787878788,500.116094,0.696969696969697
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,31065.52,2071.034666666667,941.32505,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,196439.4,1292.3644736842105,5845.632627,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,8544.52,610.3228571428572,82.269533,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,50142.5,1166.1046511627908,106.886191,0.06976744186046512
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,30907.17,965.8490625,646.76766,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,61012.3,968.4492063492064,4462.921835,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,4664.160000000001,179.39076923076925,80.95313,0.038461538461538464
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,75813.27,2614.2506896551727,520.971268,0.034482758620689655
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,109409.06,1384.9248101265823,96.945218,0.02531645569620253
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,42161.72,507.97253012048196,133.123947,0.18072289156626506
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,49526.1,952.425,1239.24045,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,32179.99,2925.4536363636366,90.98474,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,154160.34,3952.829230769231,3370.85855,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,48011.8,1116.5534883720932,948.85929,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,58405.28,3893.6853333333333,1593.7933500000001,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,61443.590000000004,1396.4452272727274,1442.90516,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,124998.53,3124.96325,1828.36966,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,58792.0,1633.111111111111,1208.695445,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,93770.65999999999,2679.161714285714,1674.357543,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,24291.37,4048.5616666666665,471.89234,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,63371.38,1152.206909090909,1403.177311,0.10909090909090909
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,60112.75,1156.014423076923,-111.77234,0.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,117072.94,358.02122324159023,2933.203058,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,368639.17,2393.760844155844,6439.07977,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,72627.81,2504.40724137931,1250.2581989999999,0.5517241379310345
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,76976.78,777.5432323232324,1113.013801,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,158243.33,1400.3834513274335,3291.144446,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,120476.39,1451.5227710843374,471.712989,0.3373493975903614
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,34724.43,1052.2554545454545,728.966777,0.15151515151515152
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,6754.21,1688.5525,14.21524,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,43278.42,10819.605,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,48828.85,4069.070833333333,838.9844760000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,8056.83,8056.83,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,22667.48,7555.826666666667,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,60827.07,6758.5633333333335,1008.518954,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,51369.17,1975.7373076923077,937.789615,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,12797.13,1828.1614285714284,1093.05677,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,12912.0,12912.0,1260.832586,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,5768.6,5768.6,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,23615.29,2146.8445454545454,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,9563.74,9563.74,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,30182.67,7545.6675,1621.278931,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,11647.74,11647.74,1261.448002,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,99.88,99.88,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,16898.940000000002,8449.470000000001,-869.145978,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,16897.370000000003,5632.456666666668,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,18027.760000000002,3004.626666666667,1130.350383,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,56053.090000000004,2155.8880769230773,246.8944,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2791902.19,3494.2455444305383,2975.927732,0.007509386733416771
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,644130.0,6134.571428571428,-372.76464,0.3047619047619048
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,655093.27,2348.0045519713262,2550.108815,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,435988.27,3633.2355833333336,303.170149,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,427208.05,4544.766489361702,355.09,0.010638297872340425
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,251215.42,7388.688823529412,425.687612,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,182701.01,36540.202000000005,119.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,29998.86,2142.7757142857145,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,4999.94,4999.94,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,24999.01,862.0348275862068,453.853206,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,4999.89,4999.89,343.092145,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,7673.17,1918.2925,768.814445,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,5681.31,946.8850000000001,1211.511836,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,1028.46,342.82,306.563532,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,3012.4900000000002,1004.1633333333334,739.18423,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,11242.93,1873.8216666666667,-179.521683,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,130058.37,4484.771379310345,-18956.391598000002,0.8275862068965517
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,25001.07,961.5796153846154,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,14999.84,681.8109090909091,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,9999.78,588.2223529411765,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,6999.64,999.9485714285714,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,17999.63,486.4764864864865,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,30032.41,625.6752083333333,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,13921.36,773.4088888888889,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,40000.12,1333.3373333333334,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,42245.02,355.00016806722687,13770.715332,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,30451.71,676.7046666666666,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,14999.82,599.9928,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,7999.759999999999,470.57411764705876,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,5999.86,666.651111111111,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,4999.92,999.984,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,12000.32,137.93471264367815,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,59404.15,698.8723529411765,24.634532000000036,0.4235294117647059
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,9999.93,769.2253846153847,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,24999.670000000002,1086.9421739130435,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,43595.9,947.7369565217392,-3556.3882559999997,0.34782608695652173
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,847863.59,2726.2494855305467,8781.96,0.07395498392282958
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,432960.07,2418.771340782123,35346.87108,0.03910614525139665
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,9999.890000000001,3333.296666666667,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,15019.05,2503.1749999999997,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,24999.7,1923.0538461538463,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,14999.82,882.3423529411765,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,34999.78,1129.0251612903226,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,24999.690000000002,657.8865789473684,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,4999.92,1249.98,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,24999.87,641.0223076923077,8698.883848,0.0
